model,node_id,true_class,predicted_class,confidence
GCN,3323,16,16,0.87586963
GCN,3324,16,16,0.88871354
GCN,3325,34,34,0.55282104
GCN,3326,16,16,0.9949256
GCN,3327,6,30,0.45606574
GCN,3328,34,36,0.31643248
GCN,3329,19,4,0.37626868
GCN,3330,19,19,0.8884951
GCN,3331,26,26,0.414414
GCN,3332,9,39,0.69065
GCN,3334,16,24,0.41748142
GCN,3335,16,16,0.6090936
GCN,3336,23,23,0.9264642
GCN,3337,16,16,0.997182
GCN,3338,16,16,0.6846969
GCN,3339,16,16,0.96693313
GCN,3340,3,3,0.792362
GCN,3341,28,28,0.9835533
GCN,3342,28,28,0.95737666
GCN,3343,8,24,0.6445742
GCN,3344,16,16,0.9944289
GCN,3345,16,16,0.4188482
GCN,3346,16,16,0.75528437
GCN,3347,28,8,0.8578263
GCN,3348,24,10,0.48324224
GCN,3349,16,24,0.57355857
GCN,3350,27,27,0.6068692
GCN,3351,5,5,0.21799988
GCN,3352,23,22,0.7201019
GCN,3353,10,10,0.85535014
GCN,3354,19,19,0.78132683
GCN,3355,16,16,0.6640021
GCN,3356,16,16,0.99064153
GCN,3357,27,27,0.88623464
GCN,3358,24,24,0.4599598
GCN,3359,16,16,0.8137484
GCN,3360,16,16,0.74269915
GCN,3361,24,24,0.270708
GCN,3362,24,24,0.664497
GCN,3363,13,13,0.88374275
GCN,3364,24,24,0.41960496
GCN,3365,30,30,0.9374855
GCN,3366,16,16,0.96916753
GCN,3367,16,16,0.83423275
GCN,3368,24,24,0.88824594
GCN,3369,24,24,0.88022006
GCN,3370,29,32,0.38923776
GCN,3371,37,5,0.5248241
GCN,3372,4,4,0.85284865
GCN,3373,24,16,0.40954712
GCN,3374,7,7,0.20790114
GCN,3375,24,24,0.80748266
GCN,3376,16,16,0.96855897
GCN,3377,26,26,0.98369884
GCN,3378,24,24,0.58008796
GCN,3379,24,24,0.4436631
GCN,3380,16,16,0.9966305
GCN,3381,16,24,0.53947526
GCN,3382,13,24,0.15429537
GCN,3383,23,23,0.41382462
GCN,3384,16,16,0.4962046
GCN,3385,24,24,0.8671221
GCN,3386,5,5,0.7236982
GCN,3387,24,24,0.65418655
GCN,3388,30,30,0.89556664
GCN,3389,5,8,0.7790268
GCN,3390,27,16,0.36019996
GCN,3391,24,24,0.20307057
GCN,3392,24,24,0.47840932
GCN,3393,16,16,0.97061634
GCN,3394,24,4,0.53359216
GCN,3395,4,5,0.36958975
GCN,3396,24,24,0.40609848
GCN,3397,16,16,0.56483793
GCN,3398,16,16,0.8821248
GCN,3399,28,28,0.763009
GCN,3401,37,37,0.88204485
GCN,3402,16,16,0.9854798
GCN,3411,28,28,0.80997944
GCN,3439,10,10,0.3689304
GCN,3441,24,24,0.60556936
GCN,3450,16,16,0.99037486
GCN,3453,24,24,0.43168414
GCN,3488,36,36,0.9933781
GCN,3499,34,34,0.45580977
GCN,3510,28,28,0.99123764
GCN,3512,27,27,0.59809804
GCN,3517,16,16,0.29979974
GCN,3521,24,24,0.49061793
GCN,3529,30,30,0.84331864
GCN,3541,24,24,0.6543202
GCN,3555,24,24,0.7936306
GCN,3574,16,24,0.65425277
GCN,3579,39,39,0.8493819
GCN,3585,30,30,0.99588853
GCN,3586,16,16,0.9474744
GCN,3593,23,23,0.964576
GCN,3599,33,33,0.42993924
GCN,3609,16,16,0.7468348
GCN,3619,24,24,0.52512264
GCN,3642,16,16,0.96747667
GCN,3652,24,30,0.5370469
GCN,3653,26,30,0.7288709
GCN,3655,4,4,0.8996046
GCN,3656,16,16,0.46226385
GCN,3658,30,16,0.5613531
GCN,3660,16,16,0.9838755
GCN,3661,28,28,0.5580352
GCN,3662,3,26,0.6966458
GCN,3663,34,34,0.4656479
GCN,3664,16,16,0.9495967
GCN,3665,2,2,0.49766615
GCN,3666,16,16,0.62458104
GCN,3667,24,24,0.46059784
GCN,3668,28,28,0.7202652
GCN,3669,26,26,0.8282722
GCN,3670,16,16,0.9053984
GCN,3671,13,24,0.4730998
GCN,3672,13,10,0.23073354
GCN,3673,30,30,0.39275157
GCN,3674,30,30,0.96037084
GCN,3676,30,30,0.91353977
GCN,3678,6,16,0.27474874
GCN,3680,16,16,0.99143666
GCN,3681,27,10,0.64656186
GCN,3682,24,24,0.7139643
GCN,3683,6,10,0.27162445
GCN,3684,30,30,0.81258553
GCN,3685,7,7,0.73754495
GCN,3686,16,16,0.7780035
GCN,3687,3,3,0.2888736
GCN,3688,30,30,0.76126313
GCN,3689,24,24,0.32360232
GCN,3690,24,16,0.6199724
GCN,3691,24,24,0.25558364
GCN,3692,6,16,0.94619757
GCN,3693,27,27,0.72174186
GCN,3694,4,4,0.4424145
GCN,3695,16,16,0.5729667
GCN,3696,24,24,0.25928962
GCN,3697,34,10,0.39841208
GCN,3698,16,16,0.8955456
GCN,3699,24,30,0.7889995
GCN,3700,30,16,0.38464335
GCN,3701,24,24,0.6146462
GCN,3702,18,18,0.49083382
GCN,3703,30,30,0.89922976
GCN,3704,16,16,0.99627376
GCN,3705,10,30,0.25116214
GCN,3706,30,30,0.7622923
GCN,3707,31,24,0.1979104
GCN,3708,16,16,0.99786323
GCN,3709,11,10,0.6228285
GCN,3710,24,24,0.5899451
GCN,3711,23,22,0.24745326
GCN,3712,16,16,0.99076194
GCN,3713,34,34,0.5696646
GCN,3714,24,4,0.4118519
GCN,3715,16,16,0.83710873
GCN,3716,15,16,0.441851
GCN,3717,30,30,0.81364465
GCN,3718,27,27,0.8961541
GCN,3719,30,30,0.81262016
GCN,3720,13,16,0.76265657
GCN,3721,37,37,0.35464343
GCN,3722,24,24,0.8901843
GCN,3723,6,6,0.2694586
GCN,3724,16,16,0.7532844
GCN,3725,24,24,0.5366357
GCN,3726,24,16,0.9379773
GCN,3727,24,10,0.57437354
GCN,3728,8,8,0.5940484
GCN,3729,16,16,0.91696674
GCN,3730,24,30,0.37936494
GCN,3731,16,16,0.9634491
GCN,3732,16,16,0.98337793
GCN,3733,24,16,0.26413175
GCN,3734,24,24,0.8986153
GCN,3735,24,10,0.35128102
GCN,3736,36,36,0.78139454
GCN,3737,24,24,0.49319935
GCN,3738,30,30,0.9332258
GCN,3739,24,24,0.66281015
GCN,3740,16,16,0.9431538
GCN,3741,30,24,0.37645534
GCN,3742,39,39,0.32530528
GCN,3743,30,30,0.24826364
GCN,3744,24,10,0.41555023
GCN,3745,30,30,0.81651586
GCN,3746,34,34,0.75552094
GCN,3747,24,9,0.27200964
GCN,3748,4,4,0.76622385
GCN,3749,16,16,0.75997853
GCN,3750,13,24,0.5865028
GCN,3751,27,27,0.9838489
GCN,3752,30,30,0.9197795
GCN,3753,28,28,0.70178473
GCN,3754,10,30,0.26840475
GCN,3755,16,16,0.8977674
GCN,3756,30,30,0.9415083
GCN,3757,4,4,0.21186616
GCN,3758,30,30,0.8691269
GCN,3759,16,16,0.9502083
GCN,3760,24,24,0.6755825
GCN,3761,31,16,0.6803998
GCN,3762,16,16,0.9933803
GCN,3763,16,16,0.43530288
GCN,3764,4,4,0.46173608
GCN,3765,11,24,0.277573
GCN,3766,24,24,0.7247969
GCN,3767,30,30,0.6708159
GCN,3768,28,28,0.6924726
GCN,3769,5,24,0.17252447
GCN,3770,28,24,0.43444157
GCN,3771,16,16,0.8655193
GCN,3772,5,24,0.62048185
GCN,3773,16,16,0.8791447
GCN,3774,24,24,0.5899751
GCN,3775,30,30,0.98912454
GCN,3776,27,16,0.8516234
GCN,3777,24,24,0.60573906
GCN,3778,16,24,0.38186637
GCN,3779,30,30,0.8135872
GCN,3780,16,16,0.62103313
GCN,3781,5,4,0.5785364
GCN,3782,10,10,0.58746326
GCN,3783,24,31,0.35528827
GCN,3784,30,30,0.6273759
GCN,3785,10,10,0.44775358
GCN,3786,36,36,0.9882643
GCN,3787,4,4,0.7123149
GCN,3788,30,30,0.798171
GCN,3789,24,24,0.8121584
GCN,3790,10,30,0.5172938
GCN,3791,24,24,0.9673401
GCN,3792,16,16,0.920747
GCN,3793,16,16,0.85510695
GCN,3794,24,24,0.61602527
GCN,3795,23,23,0.35259762
GCN,3796,30,30,0.86466056
GCN,3797,13,24,0.88989115
GCN,3798,28,28,0.72727287
GCN,3799,16,24,0.6426923
GCN,3800,34,34,0.55041987
GCN,3801,24,24,0.4297657
GCN,3802,28,28,0.77461344
GCN,3803,24,26,0.50111425
GCN,3804,24,10,0.538529
GCN,3805,30,30,0.96431124
GCN,3806,28,28,0.5729018
GCN,3807,27,27,0.9496555
GCN,3810,28,28,0.9546484
GCN,3811,30,30,0.96451056
GCN,3812,28,24,0.18383336
GCN,3813,24,24,0.86082476
GCN,3814,25,25,0.64417833
GCN,3815,24,24,0.4438906
GCN,3817,24,13,0.3830312
GCN,3818,28,28,0.9250482
GCN,3819,26,26,0.85200626
GCN,3820,16,16,0.7676166
GCN,3821,4,4,0.6923401
GCN,3822,5,8,0.16539645
GCN,3823,16,16,0.4102981
GCN,3824,13,16,0.58681196
GCN,3825,29,5,0.76096463
GCN,3826,24,24,0.968158
GCN,3827,24,24,0.35367477
GCN,3828,31,30,0.30357105
GCN,3829,24,24,0.62607247
GCN,3830,16,16,0.9621306
GCN,3831,30,30,0.91386944
GCN,3832,24,24,0.7901626
GCN,3833,24,24,0.4777718
GCN,3834,16,16,0.99460137
GCN,3835,24,30,0.682566
GCN,3836,28,28,0.9443937
GCN,3837,28,28,0.51317596
GCN,3838,17,16,0.63577056
GCN,3839,27,27,0.36821684
GCN,3840,38,38,0.92910576
GCN,3841,4,4,0.8730278
GCN,3842,6,30,0.2641675
GCN,3843,6,16,0.7093036
GCN,3844,16,16,0.88113964
GCN,3845,10,2,0.3554659
GCN,3846,28,28,0.9966697
GCN,3847,4,4,0.29612964
GCN,3848,31,31,0.25201336
GCN,3849,30,30,0.49912393
GCN,3850,24,30,0.2917196
GCN,3851,16,16,0.9770562
GCN,3852,30,30,0.970478
GCN,3853,16,16,0.6771242
GCN,3854,24,24,0.25441834
GCN,3855,16,16,0.89205027
GCN,3856,26,24,0.24757902
GCN,3857,30,30,0.78178245
GCN,3858,24,24,0.70618534
GCN,3859,16,16,0.90144145
GCN,3860,36,36,0.55827034
GCN,3861,3,5,0.17975575
GCN,3862,8,8,0.46749526
GCN,3863,8,8,0.93097365
GCN,3864,36,36,0.71299785
GCN,3865,16,16,0.9932903
GCN,3866,24,24,0.29943988
GCN,3867,16,16,0.6385661
GCN,3868,36,36,0.9732973
GCN,3869,16,16,0.92257977
GCN,3870,16,16,0.8052515
GCN,3871,30,30,0.89551675
GCN,3872,24,24,0.79884636
GCN,3873,30,30,0.9346001
GCN,3874,16,16,0.99311197
GCN,3875,16,16,0.9295109
GCN,3876,16,16,0.6229965
GCN,3877,27,27,0.62193507
GCN,3878,30,30,0.81283796
GCN,3879,24,24,0.742183
GCN,3880,16,16,0.60735995
GCN,3881,21,6,0.39787006
GCN,3882,16,16,0.4259274
GCN,3883,16,16,0.83377707
GCN,3884,8,5,0.32656485
GCN,3885,4,4,0.44209987
GCN,3886,24,10,0.5306867
GCN,3887,34,34,0.72454685
GCN,3888,36,34,0.33795762
GCN,3889,16,16,0.5747911
GCN,3890,34,26,0.72216314
GCN,3891,16,30,0.66114765
GCN,3892,3,24,0.45325089
GCN,4281,16,16,0.8240557
GCN,4433,7,7,0.2752331
GCN,4442,29,28,0.8017918
GCN,4449,28,28,0.9671506
GCN,4530,30,30,0.40021434
GCN,4535,10,24,0.61242783
GCN,4536,24,30,0.30786943
GCN,4538,28,28,0.99836034
GCN,4562,8,8,0.34082365
GCN,4564,1,1,0.27662918
GCN,4570,16,16,0.8521243
GCN,4581,8,8,0.22883525
GCN,4585,24,24,0.9217652
GCN,4589,16,16,0.9172717
GCN,4594,16,16,0.813966
GCN,4596,10,10,0.492025
GCN,4597,21,8,0.49196544
GCN,4598,16,24,0.5225538
GCN,4599,16,16,0.99439335
GCN,4600,27,27,0.95159817
GCN,4601,9,34,0.48493373
GCN,4603,27,27,0.4684275
GCN,4604,24,10,0.52951866
GCN,4605,24,24,0.83544856
GCN,4606,4,4,0.38422674
GCN,4607,33,34,0.402117
GCN,4608,30,30,0.9942676
GCN,4609,8,8,0.28224385
GCN,4610,16,16,0.99739
GCN,4611,16,16,0.6268432
GCN,4612,16,16,0.89797914
GCN,4613,33,33,0.08665541
GCN,4614,16,16,0.7197069
GCN,4615,23,3,0.32899934
GCN,4616,16,16,0.8089692
GCN,4617,4,4,0.4475911
GCN,4618,27,16,0.3697241
GCN,4619,28,28,0.95326185
GCN,4620,8,8,0.42942765
GCN,4621,27,24,0.36431888
GCN,4622,24,24,0.4315121
GCN,4623,16,16,0.9385363
GCN,4624,9,34,0.22620566
GCN,4626,19,19,0.56977654
GCN,4627,13,13,0.5589188
GCN,4628,27,27,0.44604188
GCN,4629,28,28,0.37970474
GCN,4630,24,24,0.88545644
GCN,4631,24,24,0.73399603
GCN,4632,16,16,0.95889443
GCN,4633,37,37,0.44491848
GCN,4634,16,16,0.77493304
GCN,4635,24,16,0.4813002
GCN,4636,10,2,0.8148051
GCN,4637,16,16,0.9762331
GCN,4638,24,24,0.4114957
GCN,4639,16,16,0.9779335
GCN,4640,24,16,0.36640388
GCN,4641,16,16,0.9598614
GCN,4642,34,24,0.63327044
GCN,4643,19,16,0.21416372
GCN,4644,16,16,0.98996824
GCN,4645,27,27,0.40022844
GCN,4646,36,4,0.4704953
GCN,4647,16,16,0.9957552
GCN,4648,34,34,0.69217646
GCN,4649,16,27,0.45597318
GCN,4650,16,16,0.5842498
GCN,4651,27,10,0.4906853
GCN,4652,32,24,0.1296607
GCN,4653,16,16,0.92115504
GCN,4654,30,30,0.797297
GCN,4655,34,34,0.8618591
GCN,4656,27,27,0.63863593
GCN,4657,13,13,0.77703017
GCN,4658,28,28,0.52252865
GCN,4659,24,24,0.44785193
GCN,4660,16,16,0.8176858
GCN,4661,23,23,0.7820957
GCN,4662,16,16,0.9673941
GCN,4663,8,8,0.65392953
GCN,4664,30,30,0.7976169
GCN,4665,8,8,0.7465472
GCN,4666,24,24,0.91447866
GCN,4667,27,16,0.6713565
GCN,4668,24,24,0.6945982
GCN,4669,8,8,0.7969138
GCN,4670,26,26,0.6656836
GCN,4671,24,24,0.45119768
GCN,4672,16,16,0.97610533
GCN,4673,11,10,0.532213
GCN,4674,19,10,0.27983683
GCN,4675,16,16,0.87436026
GCN,4676,24,16,0.60752493
GCN,4677,37,37,0.7191219
GCN,4678,24,16,0.8305666
GCN,4679,16,16,0.65488034
GCN,4680,16,16,0.4189594
GCN,4681,16,16,0.9888481
GCN,4682,30,30,0.81545144
GCN,4683,16,16,0.3739402
GCN,4684,24,24,0.58534986
GCN,4685,34,24,0.43373588
GCN,4686,24,24,0.5939382
GCN,4687,19,19,0.32931054
GCN,4688,34,34,0.39799073
GCN,4689,30,30,0.89778155
GCN,4709,16,16,0.94046116
GCN,4724,30,30,0.8780063
GCN,4729,16,16,0.8978082
GCN,4730,30,30,0.98060715
GCN,4760,16,24,0.25230667
GCN,4766,30,30,0.6582872
GCN,4794,26,26,0.18663844
GCN,4795,30,30,0.7580854
GCN,4797,16,16,0.9969303
GCN,4803,10,10,0.8817254
GCN,4813,16,16,0.97221553
GCN,4819,28,28,0.5558968
GCN,4825,30,30,0.9458902
GCN,4833,31,31,0.4352023
GCN,4860,4,16,0.15768318
GCN,4865,30,30,0.5663804
GCN,4900,1,25,0.21951202
GCN,4910,30,30,0.5590907
GCN,4918,31,30,0.85662264
GCN,4926,24,24,0.5001206
GCN,4934,30,30,0.7340832
GCN,4938,1,25,0.34653202
GCN,4950,4,4,0.83847344
GCN,4954,19,8,0.374045
GCN,4955,10,16,0.64621603
GCN,4956,24,24,0.78230864
GCN,4957,24,24,0.887325
GCN,4960,28,28,0.81704766
GCN,4961,22,30,0.4053628
GCN,4962,4,4,0.5493575
GCN,4963,16,16,0.9085866
GCN,4964,8,28,0.8781374
GCN,4965,4,4,0.9977143
GCN,4966,16,16,0.9952525
GCN,4967,16,16,0.9939659
GCN,4968,6,16,0.43256703
GCN,4969,34,34,0.748247
GCN,4970,16,16,0.7956658
GCN,4971,31,31,0.85429066
GCN,4972,16,16,0.9889053
GCN,4973,34,34,0.9169597
GCN,4974,5,26,0.3503283
GCN,4975,24,30,0.3786404
GCN,4978,16,16,0.998131
GCN,4979,24,24,0.530784
GCN,4980,36,10,0.8444738
GCN,4981,5,5,0.5767677
GCN,4984,24,24,0.639286
GCN,4985,6,30,0.76685196
GCN,4986,27,16,0.9392475
GCN,4987,34,5,0.6502179
GCN,4988,16,16,0.9881443
GCN,4989,16,24,0.5578026
GCN,4990,24,10,0.5048292
GCN,4991,34,34,0.3757135
GCN,4992,16,16,0.7937409
GCN,4993,1,24,0.50572145
GCN,4994,26,26,0.54086024
GCN,4995,22,22,0.85279727
GCN,4996,4,4,0.3007961
GCN,4997,34,34,0.6485392
GCN,4998,4,4,0.8313819
GCN,4999,16,16,0.95437026
GCN,5000,16,16,0.65532804
GCN,5001,4,4,0.35068205
GCN,5002,3,4,0.56457317
GCN,5003,16,16,0.94995004
GCN,5004,18,13,0.48008606
GCN,5005,24,24,0.86271584
GCN,5006,16,16,0.9171239
GCN,5007,23,23,0.35635045
GCN,5008,5,4,0.48539224
GCN,5009,16,16,0.84943634
GCN,5010,30,30,0.76615906
GCN,5011,24,24,0.88083625
GCN,5012,30,30,0.8170145
GCN,5013,16,16,0.89398307
GCN,5014,24,24,0.53212684
GCN,5015,27,10,0.29048473
GCN,5016,8,8,0.9232501
GCN,5017,4,26,0.20630684
GCN,5018,2,9,0.7062541
GCN,5019,24,24,0.6910537
GCN,5020,34,34,0.37717488
GCN,5021,16,16,0.76570314
GCN,5022,28,28,0.8146839
GCN,5023,31,24,0.64219934
GCN,5024,16,16,0.85882837
GCN,5025,32,32,0.5295399
GCN,5026,16,16,0.93507165
GCN,5027,30,30,0.90530807
GCN,5028,24,24,0.2989457
GCN,5029,24,27,0.18418892
GCN,5030,24,24,0.60470885
GCN,5031,33,2,0.5519212
GCN,5032,16,16,0.9907816
GCN,5033,30,30,0.96367735
GCN,5034,6,10,0.22267446
GCN,5035,24,24,0.82913095
GCN,5036,16,16,0.9426364
GCN,5037,24,24,0.46896848
GCN,5038,16,16,0.97673416
GCN,5039,24,10,0.15355888
GCN,5040,16,16,0.99457943
GCN,5041,5,5,0.68664587
GCN,5042,28,28,0.8811498
GCN,5043,28,28,0.41030365
GCN,5044,24,24,0.49541035
GCN,5045,13,13,0.42101467
GCN,5046,24,24,0.6016873
GCN,5047,27,16,0.45472547
GCN,5048,24,24,0.5452879
GCN,5049,16,16,0.2371167
GCN,5050,13,13,0.7012066
GCN,5051,16,16,0.9694899
GCN,5052,4,4,0.60366756
GCN,5053,30,30,0.93196523
GCN,5054,24,24,0.45664534
GCN,5055,4,4,0.5095751
GCN,5056,24,24,0.7844661
GCN,5057,30,30,0.934806
GCN,5058,24,24,0.28071767
GCN,5059,30,30,0.92917657
GCN,5060,24,5,0.5308564
GCN,5061,24,36,0.20261739
GCN,5062,24,16,0.6089415
GCN,5063,30,30,0.83884346
GCN,5064,13,24,0.2927778
GCN,5065,2,2,0.93198365
GCN,5066,30,30,0.75796473
GCN,5067,24,24,0.5986208
GCN,5068,4,23,0.32509464
GCN,5069,31,31,0.7081731
GCN,5070,24,24,0.21645822
GCN,5071,30,30,0.9684465
GCN,5072,16,16,0.9463565
GCN,5073,4,4,0.7696648
GCN,5074,16,16,0.9044137
GCN,5075,30,16,0.34194845
GCN,5076,24,10,0.3606317
GCN,5077,16,16,0.81166434
GCN,5078,24,24,0.25504157
GCN,5079,24,27,0.49204138
GCN,5080,24,24,0.8091559
GCN,5081,38,38,0.5184427
GCN,5082,24,24,0.65449727
GCN,5083,26,26,0.8273203
GCN,5084,1,30,0.188093
GCN,5085,27,27,0.6967909
GCN,5086,8,8,0.9524582
GCN,5087,16,16,0.71434635
GCN,5088,28,28,0.96695143
GCN,5089,28,28,0.48399532
GCN,5090,34,34,0.8753393
GCN,5091,4,16,0.60199267
GCN,5092,10,24,0.19874853
GCN,5093,24,10,0.44238108
GCN,5094,2,10,0.6354144
GCN,5095,30,16,0.49754444
GCN,5096,24,24,0.65978116
GCN,5097,24,24,0.9643312
GCN,5098,24,24,0.7742601
GCN,5099,16,16,0.97646594
GCN,5100,24,24,0.70976454
GCN,5101,16,16,0.9758817
GCN,5102,30,30,0.72224975
GCN,5103,30,30,0.86154664
GCN,5104,30,10,0.5767399
GCN,5105,28,28,0.2305679
GCN,5106,30,16,0.2379222
GCN,5107,28,28,0.4820573
GCN,5108,30,30,0.9270223
GCN,5109,16,16,0.74389046
GCN,5110,24,24,0.368261
GCN,5111,9,36,0.80358064
GCN,5112,10,30,0.19512895
GCN,5113,4,4,0.36183938
GCN,5114,30,16,0.7680529
GCN,5115,11,19,0.34248906
GCN,5116,16,16,0.788724
GCN,5117,16,16,0.9521766
GCN,5118,16,16,0.4690422
GCN,5119,36,36,0.9232441
GCN,5120,16,16,0.9891775
GCN,5121,16,16,0.96707314
GCN,5122,8,28,0.8394182
GCN,5123,16,16,0.97632694
GCN,5124,27,27,0.18026535
GCN,5125,16,16,0.9425986
GCN,5126,24,24,0.7428784
GCN,5127,16,16,0.8671525
GCN,5128,13,24,0.37345397
GCN,5129,16,16,0.8770043
GCN,5130,5,5,0.4812949
GCN,5131,16,16,0.92555803
GCN,5132,16,16,0.9711354
GCN,5133,24,24,0.43879077
GCN,5134,26,24,0.4292784
GCN,5135,4,4,0.8692349
GCN,5136,16,16,0.9462481
GCN,5137,31,30,0.25206408
GCN,5138,16,16,0.83854526
GCN,5139,16,16,0.9502731
GCN,5140,16,16,0.7956046
GCN,5141,28,28,0.7377445
GCN,5142,28,28,0.7645484
GCN,5143,16,16,0.7715808
GCN,5144,31,30,0.8324191
GCN,5145,24,24,0.51811486
GCN,5146,8,8,0.92782265
GCN,5147,16,16,0.92053527
GCN,5148,32,28,0.11900285
GCN,5149,24,24,0.32857078
GCN,5150,28,28,0.885294
GCN,5151,24,24,0.79311013
GCN,5152,16,16,0.99976844
GCN,5153,30,30,0.7608139
GCN,5154,16,16,0.9010108
GCN,5155,28,28,0.86686784
GCN,5156,24,10,0.18996851
GCN,5157,30,30,0.9657528
GCN,5158,3,30,0.96974194
GCN,5159,24,24,0.81351656
GCN,5160,24,24,0.92035097
GCN,5161,4,4,0.50396323
GCN,5162,24,24,0.6805583
GCN,5163,16,16,0.9431301
GCN,5164,24,16,0.7307847
GCN,5165,28,28,0.9527995
GCN,5166,10,24,0.4324642
GCN,5167,25,30,0.7299649
GCN,5168,9,9,0.8288483
GCN,5169,24,24,0.58151245
GCN,5170,24,24,0.7728719
GCN,5171,3,10,0.83502364
GCN,5172,28,28,0.9026636
GCN,5173,30,30,0.9654313
GCN,5174,27,27,0.9273165
GCN,5175,37,16,0.9481507
GCN,5176,6,10,0.3740683
GCN,5177,4,16,0.4496823
GCN,5178,24,24,0.7420352
GCN,5179,10,10,0.21000843
GCN,5180,24,24,0.42235807
GCN,5181,24,3,0.26288292
GCN,5182,30,30,0.99784875
GCN,5183,24,24,0.6019282
GCN,5184,30,30,0.978203
GCN,5185,26,30,0.8665041
GCN,5186,16,24,0.47879386
GCN,5187,24,13,0.28433222
GCN,5188,24,16,0.61037713
GCN,5189,28,24,0.2815117
GCN,5190,4,4,0.6953041
GCN,5191,4,24,0.5315493
GCN,5192,16,16,0.989273
GCN,5193,30,30,0.72570133
GCN,5194,23,30,0.51418114
GCN,5195,24,16,0.42467445
GCN,5196,16,16,0.99257785
GCN,5197,16,16,0.9890541
GCN,5198,8,8,0.4453151
GCN,5199,16,16,0.8550735
GCN,5453,30,30,0.9531468
GCN,5718,4,4,0.98028564
GCN,5771,24,24,0.9321158
GCN,5782,16,16,0.9963354
GCN,5788,8,8,0.742396
GCN,5789,27,16,0.8545171
GCN,5791,4,4,0.756241
GCN,5816,8,28,0.48091793
GCN,5827,16,27,0.808171
GCN,5844,28,28,0.7847541
GCN,5848,16,16,0.875975
GCN,5849,16,16,0.39670232
GCN,5850,13,13,0.21754752
GCN,5851,19,24,0.12867618
GCN,5852,1,16,0.8149827
GCN,5853,4,4,0.7913126
GCN,5854,24,24,0.53010106
GCN,5855,5,24,0.8333833
GCN,5856,28,28,0.8664951
GCN,5857,23,30,0.84372634
GCN,5858,16,16,0.90331036
GCN,5859,16,16,0.8233961
GCN,5860,27,10,0.48857078
GCN,5861,6,30,0.9354562
GCN,5862,16,16,0.38406947
GCN,5863,13,13,0.65786904
GCN,5865,24,30,0.37642214
GCN,5866,24,24,0.83310825
GCN,5867,10,10,0.37103114
GCN,5868,16,16,0.9234422
GCN,5869,9,34,0.4319069
GCN,5870,25,25,0.52919364
GCN,5871,31,31,0.30799958
GCN,5872,28,28,0.8607946
GCN,5873,24,10,0.25779635
GCN,5874,27,27,0.58309364
GCN,5875,33,9,0.57832086
GCN,5876,16,16,0.92023873
GCN,5877,6,16,0.8084887
GCN,5878,28,28,0.643357
GCN,5879,16,16,0.5903412
GCN,5880,24,24,0.4965369
GCN,5881,19,24,0.389148
GCN,5882,6,30,0.370682
GCN,5883,26,38,0.7206963
GCN,5884,28,28,0.84783477
GCN,5885,24,24,0.36190557
GCN,5886,24,24,0.9461081
GCN,5887,28,28,0.9576027
GCN,5888,36,36,0.334856
GCN,5889,16,16,0.990864
GCN,5890,16,16,0.70362353
GCN,5891,16,16,0.9910495
GCN,5892,16,16,0.99280703
GCN,5893,16,16,0.98079026
GCN,5894,10,10,0.6092278
GCN,5895,16,16,0.9751243
GCN,5896,27,27,0.86550826
GCN,5897,10,10,0.8920026
GCN,5898,1,16,0.8236513
GCN,5899,16,16,0.9508824
GCN,5900,24,24,0.9088043
GCN,5901,8,8,0.3965135
GCN,5902,4,4,0.6756822
GCN,5903,16,16,0.8302492
GCN,5904,34,5,0.6043215
GCN,5905,16,16,0.9087901
GCN,5906,16,16,0.90343696
GCN,5907,4,8,0.34776863
GCN,5908,7,7,0.43970796
GCN,5909,34,34,0.39628503
GCN,5910,28,28,0.89566344
GCN,5911,24,30,0.36353546
GCN,5913,27,27,0.6587795
GCN,5914,25,25,0.22115588
GCN,5915,13,13,0.53838307
GCN,5916,16,16,0.9978204
GCN,5917,16,16,0.94768083
GCN,5918,23,30,0.35522336
GCN,5919,20,24,0.62047875
GCN,5920,24,24,0.60284406
GCN,5921,16,16,0.9992231
GCN,5922,16,16,0.7635377
GCN,5923,39,39,0.33575344
GCN,5924,4,4,0.9838822
GCN,5925,28,8,0.3697856
GCN,5926,34,34,0.5167199
GCN,5927,3,8,0.52145326
GCN,5928,24,34,0.42171618
GCN,5929,21,4,0.15761198
GCN,5930,16,16,0.9306369
GCN,5931,23,23,0.48243114
GCN,5932,24,24,0.86163485
GCN,5933,16,16,0.9578253
GCN,5934,16,16,0.94070256
GCN,5935,24,24,0.525615
GCN,5936,28,28,0.86329633
GCN,5937,31,16,0.87660754
GCN,5938,28,28,0.83607477
GCN,5939,3,24,0.507758
GCN,5940,16,16,0.96289253
GCN,5941,19,19,0.78606623
GCN,5942,27,27,0.47166377
GCN,5943,24,24,0.6017749
GCN,5944,24,10,0.50879246
GCN,5945,16,16,0.9218266
GCN,5946,16,16,0.9611247
GCN,5947,16,16,0.9314838
GCN,5948,37,5,0.29796875
GCN,5949,11,10,0.46795014
GCN,5950,24,24,0.7483818
GCN,5951,37,5,0.20032394
GCN,5952,24,16,0.94429183
GCN,5953,16,16,0.50987417
GCN,5954,16,16,0.9373637
GCN,5956,19,19,0.9686331
GCN,5957,16,16,0.81640273
GCN,5959,16,16,0.9925755
GCN,5960,30,30,0.9374855
GCN,5961,24,16,0.5840102
GCN,5962,30,30,0.7484137
GCN,5966,30,30,0.93682843
