node_id,pca_1,pca_2,true_label,model
8940,1.7386174,6.8753543,11,GCN
70132,0.1304903,-3.640624,34,GCN
154270,1.9134192,4.6564236,27,GCN
115124,0.7638917,-0.3141973,30,GCN
161273,0.7820034,4.187078,30,GCN
148290,-0.55883574,1.5643854,24,GCN
25866,-0.050813198,0.89936495,3,GCN
124079,0.4157591,3.8660455,24,GCN
19733,2.4458427,1.3760834,24,GCN
20963,3.4183674,-2.8917212,34,GCN
95822,6.219325,-3.3472626,28,GCN
120332,2.6382103,-2.8285472,8,GCN
85405,4.442052,-4.128362,5,GCN
97889,0.24009371,-4.078491,29,GCN
15807,-3.3242233,-0.63068247,16,GCN
163898,-1.6567376,0.59288955,16,GCN
85854,-2.069795,-1.2198027,27,GCN
137366,7.611635,-4.141239,5,GCN
136054,2.6887884,2.1878085,24,GCN
8387,0.5790801,-0.9228883,28,GCN
83134,0.95203924,8.933058,16,GCN
36540,-0.29060292,-0.66762185,16,GCN
11560,0.5420928,-2.4176328,20,GCN
134571,2.0095568,-2.8504286,23,GCN
39684,4.7198687,-4.8015924,4,GCN
134829,5.2455273,5.66134,24,GCN
97624,-2.9336064,-0.0014748573,22,GCN
145411,4.9243364,-0.4241128,28,GCN
62285,-3.2439666,1.4472976,25,GCN
33832,-1.7113135,-1.1497443,30,GCN
25964,-2.8238797,1.0138702,16,GCN
124196,2.685967,-3.5067863,34,GCN
68829,-3.8137865,-1.1976928,16,GCN
101474,3.9516692,4.396929,19,GCN
125033,-0.051440716,-0.6651468,24,GCN
26248,-2.687705,0.9007392,24,GCN
13864,2.932684,-0.09753275,6,GCN
5894,-0.3728187,-0.41173553,10,GCN
40961,1.097188,6.562629,27,GCN
63508,-2.3355093,1.6223183,25,GCN
100342,-0.47100282,-1.3187187,26,GCN
165255,5.463995,1.1434069,24,GCN
64366,3.3593268,-2.302217,10,GCN
35704,1.0695624,2.0338893,24,GCN
147682,1.409441,-3.665418,8,GCN
64180,1.036859,6.635102,6,GCN
81675,0.4948573,-2.3933284,26,GCN
149500,3.4543738,-2.7142446,22,GCN
3794,0.6947756,2.8121705,24,GCN
21943,-4.168769,-1.5305797,16,GCN
43812,-2.5564146,3.2932234,16,GCN
40910,-1.5619574,3.9194655,16,GCN
19310,3.2488718,2.4600692,24,GCN
43745,1.494905,-1.4654213,2,GCN
95268,7.1850586,0.95469713,36,GCN
42379,-2.5652463,1.3784375,16,GCN
101033,2.3071418,8.892374,16,GCN
127634,2.8995662,-2.2469168,28,GCN
85539,0.36681175,-0.0033335686,31,GCN
144022,-3.1250033,-1.9913001,23,GCN
34164,5.668742,-4.7580886,33,GCN
126420,-2.6169708,2.181363,24,GCN
31093,3.1147695,-3.9732323,39,GCN
46326,-3.2319505,-1.6037061,30,GCN
38245,-0.50557184,1.8496132,24,GCN
74086,2.060461,-3.7146523,8,GCN
64408,5.0275145,-4.080818,34,GCN
29916,-1.8805518,-0.5012913,30,GCN
27731,0.069954395,-0.7814307,5,GCN
32440,1.1814628,1.3334389,24,GCN
21097,0.1643033,-0.4398737,3,GCN
74298,2.5036364,2.4068537,24,GCN
66049,1.2691331,-3.5439887,37,GCN
15757,2.602168,1.7716947,30,GCN
153416,-2.4073434,1.7802839,17,GCN
120129,-1.181355,3.4353824,16,GCN
14251,-2.4234707,-0.28424692,30,GCN
115944,-3.3632863,-0.31280303,16,GCN
157257,3.6061177,-0.50935984,5,GCN
39591,2.9189634,1.4668207,24,GCN
11519,1.3573875,-0.13621593,24,GCN
146460,-0.29791427,-0.25548172,31,GCN
39181,-1.4992952,1.8492389,24,GCN
64407,-4.1552796,-1.5333041,16,GCN
167590,-1.7504973,0.360332,31,GCN
65740,-2.0088267,-0.018834114,27,GCN
26388,0.76993704,7.368851,25,GCN
155614,-1.9405785,-0.55115247,30,GCN
21913,5.1720247,5.9526734,27,GCN
109602,1.0194626,-2.8673203,37,GCN
117342,0.89625454,2.680427,10,GCN
101788,-3.2131932,0.5109079,24,GCN
83330,-1.7720165,0.90496683,27,GCN
136937,2.1777525,4.3914113,27,GCN
117656,-0.53056455,1.3420997,16,GCN
76405,1.2761669,6.348493,16,GCN
68941,2.2496696,-0.9217131,36,GCN
64982,0.8402457,2.6048064,30,GCN
89885,-3.0941465,-1.151639,16,GCN
164013,-2.8010278,1.5208158,16,GCN
27694,1.9615645,7.7155604,16,GCN
30271,-1.1635892,1.7578058,16,GCN
38178,2.141296,-2.4048986,24,GCN
59355,-3.4405057,-1.3672833,24,GCN
25078,-2.788237,1.2370543,13,GCN
118835,4.739545,-4.9866004,4,GCN
54251,1.155273,-3.4967682,5,GCN
63098,2.442411,-4.838208,9,GCN
22459,0.6173234,-2.501073,28,GCN
14351,4.58587,-1.1979282,24,GCN
122315,0.9908562,7.407911,16,GCN
128887,4.0079203,-2.981147,28,GCN
115927,-1.7793257,1.8246045,30,GCN
82745,3.2413883,1.29426,31,GCN
142667,0.67294025,1.7350059,24,GCN
33057,-3.7746964,-0.848454,16,GCN
33751,-2.6998382,-1.6281086,16,GCN
6288,-4.5010448,-1.0343077,16,GCN
140081,-2.7774968,-0.5267248,24,GCN
157354,2.84268,2.5418205,24,GCN
58164,3.39361,2.9230046,28,GCN
91074,1.3401065,11.407631,16,GCN
91136,0.7390609,1.146647,13,GCN
1131,1.0819721,0.19854283,23,GCN
107144,2.572651,-3.6638083,34,GCN
34248,-2.9653563,0.5225694,16,GCN
133541,1.2066259,-2.9524274,37,GCN
133018,4.7715645,7.1353087,16,GCN
117300,4.865657,7.145223,24,GCN
60489,4.6180315,-3.5016673,8,GCN
92105,-2.433055,-0.7361529,30,GCN
122806,1.2980633,-4.236887,5,GCN
96553,-2.8550038,-1.1270959,24,GCN
123669,-1.9228723,-0.32180762,30,GCN
123660,2.5987015,3.0364113,24,GCN
40588,-2.3225234,0.5200579,16,GCN
111028,2.8717003,-2.7364638,28,GCN
68832,-2.8425913,-0.88903904,24,GCN
156048,2.5513563,3.2368627,24,GCN
68414,3.5418935,1.2183042,24,GCN
1179,-1.9626398,-0.86016345,30,GCN
42335,3.1382036,-3.5615869,4,GCN
89503,4.9355955,0.9420409,27,GCN
153162,-1.5150015,-1.1500437,24,GCN
54441,-2.856388,0.45410156,17,GCN
44493,4.010318,-3.2269766,8,GCN
152125,-3.4951952,-0.41779017,16,GCN
37855,2.6649375,-2.366267,34,GCN
67057,1.5668488,2.273941,16,GCN
129491,1.0485506,4.6490555,27,GCN
158441,-2.630587,2.5333672,16,GCN
107903,2.9489808,-2.4461956,34,GCN
47746,-1.0334637,-0.24704695,24,GCN
22453,-1.2126305,-0.40662456,24,GCN
122702,2.495438,-3.42845,34,GCN
145094,-1.863086,0.17329836,24,GCN
146436,-2.719785,-0.5203335,24,GCN
42344,3.7805529,-3.4395144,5,GCN
155505,-3.608062,-1.4748975,16,GCN
129234,0.97355604,-2.7966018,33,GCN
36477,-0.3823433,-1.0501368,22,GCN
28528,-2.8062344,0.28128505,16,GCN
117652,3.0619087,-2.1384227,20,GCN
31099,1.2615123,-3.5214877,33,GCN
106836,-1.7398894,-1.0716507,24,GCN
108325,1.3798418,-2.0888214,26,GCN
906,-0.9162016,0.082375765,31,GCN
133006,2.7074208,-0.35823202,34,GCN
9749,-1.9123137,2.963276,16,GCN
64421,4.0446568,1.9413943,13,GCN
122130,0.8429704,1.698906,16,GCN
150734,2.3714595,-0.7801857,34,GCN
100141,0.67357016,-0.80390763,24,GCN
9009,-2.8300004,1.5673947,16,GCN
118871,-1.498445,1.8066692,16,GCN
31545,-2.0610151,1.0324154,16,GCN
35681,2.240838,-2.9876826,3,GCN
27559,1.160171,1.9080601,13,GCN
34369,2.5435367,0.21533966,10,GCN
167981,1.2547865,-1.7579423,26,GCN
97795,1.9900064,-2.727166,4,GCN
88593,-2.9468405,0.044704437,16,GCN
157439,2.5678053,-1.4486473,5,GCN
55241,2.4508524,1.4740267,26,GCN
68822,-1.025321,-3.1686707,28,GCN
149398,1.460783,-1.3456172,37,GCN
166109,-0.72269607,1.1368351,24,GCN
96494,-3.0929291,-1.3212442,16,GCN
130832,-2.2485015,-0.9849565,30,GCN
43206,-2.1307373,-1.79386,6,GCN
118992,-0.61460114,-0.50346494,26,GCN
64371,-1.6175287,0.5852151,30,GCN
20982,1.9694853,2.0845113,24,GCN
50331,0.21987009,-2.6488447,26,GCN
26036,-1.6462967,2.6238518,24,GCN
141422,-2.0561597,0.5371866,30,GCN
160070,-2.0891893,-1.5426524,30,GCN
138762,-3.6776764,0.0767746,16,GCN
106530,4.2662325,-4.7468033,9,GCN
157468,-3.5051994,-0.91116786,24,GCN
122799,-1.1787851,4.4756265,24,GCN
134835,3.380599,-1.4514955,19,GCN
11211,4.758525,1.6500335,24,GCN
126395,2.4713717,-2.5243728,34,GCN
31626,-2.9616785,-2.0455048,24,GCN
36465,7.4585257,-3.6900525,23,GCN
113577,0.1551466,1.2533712,24,GCN
17925,-1.7361019,5.442559,16,GCN
156963,-2.7359624,-1.6020192,24,GCN
133398,2.1831765,4.0197387,6,GCN
102537,3.3347383,-3.3319633,34,GCN
165173,2.546618,3.6360083,30,GCN
165256,-2.5894763,2.0249424,16,GCN
90760,-1.0701699,1.9524302,30,GCN
72101,2.7748508,8.118814,24,GCN
64908,0.10835123,-0.6893003,16,GCN
78837,-3.1094494,0.46035528,24,GCN
78952,-0.7284434,3.2857828,16,GCN
75030,3.3140125,-2.9104238,19,GCN
76338,-0.66888213,2.6664324,30,GCN
92511,0.123113155,0.67481804,13,GCN
2552,-3.2103903,0.21359992,25,GCN
113225,-2.401641,-0.83149004,24,GCN
13016,-0.92496514,-1.8168933,31,GCN
121413,3.6323528,-0.44180012,28,GCN
73747,5.0741606,1.3313956,24,GCN
57064,-2.4647923,-1.3686923,24,GCN
126342,4.884902,-1.4168115,34,GCN
80574,0.77600527,-0.4578581,26,GCN
144229,3.1086454,-0.17444849,28,GCN
132335,2.8282418,2.8145065,23,GCN
160101,-2.0251367,1.8842583,16,GCN
70229,-1.8720934,3.3300242,16,GCN
97778,3.463574,-1.7725765,8,GCN
75442,-4.0768175,-1.7375196,16,GCN
158653,2.5296445,-3.5860374,34,GCN
99170,-2.7759848,2.2065248,16,GCN
138253,-3.3367007,-2.1549506,16,GCN
3801,4.858796,1.7756271,24,GCN
102578,0.7837477,-2.852995,5,GCN
100121,1.2338738,5.3653226,16,GCN
168027,-3.1528764,-0.24916673,17,GCN
58282,-3.803981,-1.0503769,16,GCN
148119,-1.6736789,-3.6627667,28,GCN
9659,0.9985633,-0.6251943,23,GCN
121570,3.9268098,-3.740061,28,GCN
85882,-0.82705164,0.0505116,26,GCN
38192,-3.5752063,-1.5274146,16,GCN
143641,4.4716625,-0.7342472,13,GCN
59175,2.569726,-3.0754597,19,GCN
137011,2.3344703,1.000423,3,GCN
48901,-3.8356886,-1.6079239,16,GCN
111877,5.714307,0.7870829,23,GCN
70134,-3.3569193,-1.9407805,16,GCN
2490,-0.4419675,0.57768893,24,GCN
21118,-0.88061166,0.1502614,24,GCN
58312,-3.6635485,-0.46298718,16,GCN
43740,-3.3296525,-2.4917312,30,GCN
29812,3.173778,-2.4667737,34,GCN
50329,-2.0652196,2.983832,16,GCN
28510,1.1062226,-2.7942102,28,GCN
120147,0.7653966,0.41383386,24,GCN
145018,-2.5121047,-0.20126891,24,GCN
38429,-1.4026248,-2.0956216,4,GCN
114739,0.6864176,-0.33513522,34,GCN
62903,5.253496,-1.5240277,19,GCN
55211,-4.099745,-1.3055573,16,GCN
160034,-1.0809753,1.5363746,24,GCN
37021,-3.524419,-1.3578415,30,GCN
28672,-1.874913,-1.3072615,30,GCN
29098,1.0991855,1.0515614,24,GCN
57821,-1.400162,3.1728106,16,GCN
54366,-3.7651436,-1.62124,16,GCN
38424,1.5625515,4.2155943,27,GCN
44561,-1.2581973,1.5874939,16,GCN
130829,0.36435556,3.5539784,24,GCN
70170,-2.8145816,1.7651205,16,GCN
159823,1.17348,-4.4166555,34,GCN
33004,-2.0665336,-2.0978553,16,GCN
130342,-0.95894074,4.3861003,16,GCN
17950,-0.07589769,5.0246806,27,GCN
119014,1.9602008,-2.7693083,4,GCN
92592,3.478447,-0.53675914,28,GCN
125029,0.110396385,0.90803146,10,GCN
38403,-3.1676323,0.5301225,24,GCN
76802,-2.4649239,2.3782883,16,GCN
67525,1.8213005,0.92417955,31,GCN
11460,3.2736607,-4.2190714,28,GCN
24527,5.5861855,-3.288156,5,GCN
112340,-2.6975636,-2.1521974,24,GCN
132243,1.283009,-4.09789,8,GCN
88062,-3.2685392,1.001596,16,GCN
112438,-2.0238628,1.2018094,24,GCN
20952,-0.13723278,0.8427601,31,GCN
60991,2.8097544,-1.805851,20,GCN
49837,-3.4786816,-0.5619185,16,GCN
39762,4.24096,0.9871712,10,GCN
43780,1.3244295,-0.7434373,14,GCN
62223,-3.3094664,-1.8848999,24,GCN
23792,3.0856004,0.3256228,24,GCN
128077,-3.1859348,0.6090169,16,GCN
76686,0.3265133,1.9816251,26,GCN
125559,-3.2655554,0.07176089,16,GCN
57041,-1.7321672,0.3353939,24,GCN
120156,-3.6071784,-1.0312183,16,GCN
28541,2.7008567,-1.597368,26,GCN
133471,-1.0354121,-0.9483597,24,GCN
113178,-2.2934995,0.8351536,27,GCN
27570,-1.929549,1.4057503,16,GCN
121498,-3.4627185,-1.5778307,30,GCN
116267,-0.208606,-1.4762757,34,GCN
140871,-1.0581028,0.2720375,24,GCN
30322,1.6526494,-3.6580024,8,GCN
84519,-1.8331711,0.06425142,10,GCN
52940,3.0090814,-4.692808,34,GCN
47169,-3.4331138,0.010592699,16,GCN
63429,-0.3739183,-0.34294415,30,GCN
31689,0.9267955,-1.4026654,13,GCN
45787,2.8737903,3.1888285,31,GCN
25028,2.3048406,-1.0806212,23,GCN
128103,0.96784115,1.391151,23,GCN
169245,3.1961842,2.6629486,30,GCN
16558,-2.5386155,-1.0557013,30,GCN
18144,2.43786,0.62807083,10,GCN
89961,-3.6398025,0.3833599,16,GCN
43749,-1.4013009,1.9225173,16,GCN
117146,0.8980403,2.1264238,37,GCN
142732,-1.3432183,-2.1587412,24,GCN
36467,2.0419426,4.756069,24,GCN
119017,7.5623703,6.9108014,4,GCN
18433,0.70883036,0.69975257,24,GCN
100031,-0.39153957,-1.0916622,31,GCN
59685,-2.3808584,0.25086784,24,GCN
31734,0.6257825,1.8950343,24,GCN
62132,-3.9455209,-1.1407909,16,GCN
21142,2.0326738,2.9693308,8,GCN
55798,-2.958242,-0.54833555,16,GCN
118926,2.2134042,-1.2558271,24,GCN
95284,-3.595658,-1.4264729,16,GCN
34406,2.5936217,3.360776,1,GCN
84675,0.2401843,0.9088998,3,GCN
73745,2.058021,-1.8679632,2,GCN
78143,0.8634238,2.5226073,3,GCN
117635,1.1992712,-3.6593406,9,GCN
7516,-3.740836,-0.054077625,16,GCN
80702,-3.1746306,-0.5285163,30,GCN
59240,2.6150794,0.094664335,5,GCN
129545,-2.1533928,2.6137338,16,GCN
100403,2.2398543,-1.2736208,11,GCN
67656,-0.36050057,3.1024995,27,GCN
96003,-1.542294,2.5997658,16,GCN
59552,1.290544,-4.2423644,15,GCN
112381,-2.2994032,1.2318311,24,GCN
153273,1.8679175,1.0763259,23,GCN
148224,-0.76592946,2.5858955,24,GCN
107084,1.6881003,0.424726,20,GCN
124228,3.167242,3.9739332,24,GCN
105677,-3.0234542,-0.74784017,30,GCN
69729,4.9866905,4.503604,27,GCN
161013,-2.3692093,0.5381372,24,GCN
48604,-0.07045913,-1.6975306,23,GCN
100503,-1.5387354,0.9941964,24,GCN
122926,-2.605507,-1.533514,30,GCN
136910,0.24304724,0.01398778,24,GCN
31380,-2.9227295,-0.9776323,30,GCN
101767,-1.4954727,-0.1650815,25,GCN
72876,3.3553538,-2.739908,8,GCN
68520,1.6314654,-3.291802,34,GCN
144115,-3.096479,-0.59885836,24,GCN
125075,0.16684484,4.570045,13,GCN
119743,-2.1951318,2.566656,16,GCN
103835,3.633295,2.484054,24,GCN
114993,-2.7861228,1.4364147,24,GCN
131686,3.6584373,-0.34948182,26,GCN
128085,1.2899113,2.7306452,26,GCN
9808,-2.1848168,0.4395368,16,GCN
114697,-2.4180436,2.169568,13,GCN
76339,3.214787,3.2858005,16,GCN
45815,1.2404985,-0.37690973,30,GCN
142879,-3.5521321,-2.4754634,24,GCN
79296,3.0359201,1.6792827,22,GCN
75396,-2.7421713,1.6556902,16,GCN
2625,-3.0728264,-0.94628406,16,GCN
156082,3.0802665,1.5022902,24,GCN
95969,-2.2856455,1.4188814,24,GCN
8420,-3.0515869,-1.6929287,24,GCN
97764,3.8157501,-1.6186905,4,GCN
101766,-2.3846805,2.0519962,16,GCN
115006,-3.1356702,-1.0785532,30,GCN
36891,-2.5204167,1.8086958,16,GCN
39136,2.1874595,-1.0812693,4,GCN
95084,-3.7074363,-2.7707696,24,GCN
117543,1.5406914,-4.501675,39,GCN
11063,-2.7072701,1.9696727,24,GCN
154832,2.031721,2.8699827,24,GCN
67524,3.5065665,3.4692354,27,GCN
146952,-2.750473,2.011139,24,GCN
76711,0.13388062,-0.15511274,10,GCN
81960,-3.9321263,-1.894927,16,GCN
78005,2.4812808,-4.640705,34,GCN
15846,2.6007595,-3.4032595,28,GCN
158635,0.40716028,0.1861422,31,GCN
44895,-1.3735101,0.47480464,24,GCN
70094,4.5897493,-0.7484579,20,GCN
149515,3.411376,-2.6834233,4,GCN
81491,2.1025763,4.424927,16,GCN
5102,-2.4416618,-0.40624404,30,GCN
83180,-2.5754535,0.17377806,24,GCN
84648,2.842845,-0.6930175,24,GCN
79462,-1.9817281,-1.6200567,5,GCN
93955,-2.9786372,1.1732755,16,GCN
17228,0.84712267,1.2291565,24,GCN
131719,-3.0409958,-1.9741954,30,GCN
30288,-0.32196093,-1.2301953,24,GCN
122343,-3.5196948,0.5526242,17,GCN
149523,1.9163871,-2.5316668,22,GCN
114531,2.8876414,-5.208071,15,GCN
27557,-3.7773163,-1.0035706,3,GCN
144128,0.19076157,1.9011192,24,GCN
115132,-0.6999595,-1.980485,26,GCN
122837,-3.870854,-2.2843122,27,GCN
36930,-2.6989038,1.8161955,25,GCN
129416,2.2062807,4.0042853,30,GCN
69747,-1.1439626,-0.35691237,4,GCN
26319,-0.6630218,5.3236766,16,GCN
107865,1.8625846,1.1879487,31,GCN
28517,5.3458786,3.9136248,19,GCN
104344,2.3285222,-3.309175,2,GCN
30183,-3.0213258,-2.8055117,26,GCN
51637,3.050724,-1.6232667,2,GCN
98703,-3.3809617,0.33311534,16,GCN
29810,-2.8370047,0.6942835,16,GCN
67596,0.94032955,0.8516824,24,GCN
86716,2.7156892,0.12760258,28,GCN
20426,-4.0542192,-2.635521,16,GCN
123674,0.6642499,-0.40896964,5,GCN
52567,-1.1075804,1.2650032,30,GCN
60855,-1.4101887,3.2840405,25,GCN
135950,1.597857,-0.17845774,34,GCN
150825,-3.1246412,-0.45515537,16,GCN
99176,3.4760747,1.4602046,14,GCN
70173,-2.8719559,-1.8680533,24,GCN
64991,-1.6885431,3.0613503,16,GCN
36559,-3.4492328,-2.6661255,24,GCN
75565,-2.9464586,1.07477,16,GCN
14452,0.370286,1.1322885,24,GCN
167802,-3.0741525,-0.7584722,16,GCN
55755,0.41038465,3.2671018,16,GCN
166646,-0.49481177,-3.5126016,34,GCN
151632,4.6690483,-2.8476412,5,GCN
100016,-0.43157482,2.7689424,27,GCN
138301,3.0664024,-3.187207,33,GCN
104301,-0.544827,1.1670947,30,GCN
99036,-1.8167653,-0.9073975,24,GCN
138250,-1.6897149,0.7977607,16,GCN
128128,0.51392126,-2.4418247,26,GCN
165230,3.8311768,-2.3483138,37,GCN
32845,-1.2246897,3.3979,16,GCN
127667,-1.8246202,0.5513015,30,GCN
100330,-3.5235212,-0.5700424,16,GCN
105634,-2.5961976,-1.100693,24,GCN
85903,-3.8522162,-1.6924652,16,GCN
42244,1.1812363,-2.9605904,4,GCN
145589,-3.9994469,-2.785428,24,GCN
58336,2.1455078,-0.15259695,4,GCN
91177,-1.33918,0.18313146,10,GCN
24533,2.740913,-2.408225,28,GCN
31602,-1.2573822,3.733913,25,GCN
24525,3.0561075,-2.357324,28,GCN
10234,3.8582392,-2.4974318,2,GCN
149397,0.32594538,-2.5845912,5,GCN
25014,2.2211285,-0.2867391,20,GCN
56992,2.4885268,2.6060963,24,GCN
7682,-2.7456274,-0.45078993,24,GCN
90036,3.3437853,-0.9497163,31,GCN
38268,-0.8662014,2.5574412,24,GCN
6396,2.607417,-2.808809,28,GCN
155977,3.7899003,-3.4586942,34,GCN
139580,0.4089489,3.2906842,27,GCN
149561,0.4013996,2.194345,10,GCN
106553,0.03584099,6.4225764,16,GCN
82793,-3.0224364,1.426949,16,GCN
61787,1.3713727,5.546264,24,GCN
35523,-2.1623423,2.785059,16,GCN
167660,2.9979157,2.8944507,27,GCN
167423,2.2356486,2.5766735,27,GCN
45839,2.7839088,-2.5634558,34,GCN
33034,-0.8176379,-0.26078415,24,GCN
137453,-3.5365589,-1.5511067,10,GCN
25874,-0.26823783,2.0645075,16,GCN
168041,-0.72147727,0.80187607,24,GCN
5913,0.5203872,3.2777243,27,GCN
14279,-3.0548642,1.7760348,16,GCN
97879,-0.5587938,2.598928,24,GCN
133581,-1.1353965,-1.0821083,30,GCN
149046,2.6881604,4.5482593,27,GCN
31537,0.32524538,-2.2844725,10,GCN
71522,1.1727657,2.5868692,27,GCN
116219,1.0280733,2.2635221,24,GCN
125090,-3.1644278,0.9794388,24,GCN
91180,-3.936355,-2.2337508,16,GCN
12863,4.8460293,0.77739525,39,GCN
115984,-1.6642289,2.476142,30,GCN
14420,-0.5644784,5.9862514,25,GCN
18485,1.2127409,-2.499338,2,GCN
63085,-3.1708667,0.019299269,16,GCN
31599,-1.4214206,1.5053186,17,GCN
58225,2.498289,-3.9618278,4,GCN
45075,0.61937094,-1.5816338,24,GCN
62179,-2.6228719,-0.08777809,24,GCN
138278,3.1940613,-3.00957,32,GCN
73659,-0.5801308,2.2120595,10,GCN
73680,-0.83731246,3.2774162,30,GCN
77678,1.8251119,-2.3774004,39,GCN
122750,-3.3181512,0.34258914,16,GCN
113173,3.2982564,0.09955597,19,GCN
70211,4.361883,-3.6049657,5,GCN
155522,2.2380757,0.36301184,19,GCN
35127,-1.9238989,1.5545835,16,GCN
144045,4.798086,2.3287148,30,GCN
154554,5.556491,-4.337084,5,GCN
87179,-0.39771628,2.1152377,27,GCN
62266,-1.9675548,-2.3378255,30,GCN
87282,1.5775328,-0.28852463,28,GCN
48587,1.4312215,-2.238,34,GCN
127693,-3.0098398,1.446775,24,GCN
147867,-3.2455535,-1.0718441,30,GCN
20967,1.0866752,-2.1492207,28,GCN
100391,0.99601364,0.45143676,30,GCN
150805,1.6512399,-0.13072515,2,GCN
58250,-3.4742022,-0.5397587,16,GCN
134855,-3.7071085,-0.3549273,16,GCN
99148,1.8573351,3.5456061,24,GCN
167956,0.21628761,4.2079206,24,GCN
20970,2.8583975,3.8233333,27,GCN
133144,-2.886126,-0.91929436,16,GCN
86788,-1.5356858,2.1427503,16,GCN
160043,2.528757,0.5762043,34,GCN
20996,-2.2346811,1.6693192,24,GCN
138805,4.805029,5.0291,31,GCN
108237,3.6311874,-1.4379466,34,GCN
15642,-3.4455814,-0.73650646,16,GCN
32509,-2.9147434,1.2661982,16,GCN
154362,0.20024967,0.69707394,10,GCN
32406,-2.2333388,0.036013603,24,GCN
46310,3.9164977,3.3867354,24,GCN
168811,-3.318149,-2.3854077,16,GCN
31042,-1.9342496,0.5201011,24,GCN
126858,-2.697215,0.55611634,30,GCN
166340,-0.54790425,-2.4377432,23,GCN
46441,4.925494,-5.446212,5,GCN
154775,-0.87521195,4.343421,24,GCN
166078,-1.5691421,1.0600681,24,GCN
10229,0.25796127,-3.603479,10,GCN
158243,-3.1338606,1.0946126,16,GCN
71498,4.6510124,-2.685625,34,GCN
126939,-2.3763843,-1.9440352,30,GCN
63626,1.4403186,2.3869982,10,GCN
113597,-1.9306512,0.4407146,24,GCN
91179,-1.3848438,1.721911,30,GCN
139663,-2.0866706,-0.34971786,24,GCN
146825,0.35039568,-0.369848,30,GCN
11447,-0.48347616,2.8854098,30,GCN
85849,3.8930736,2.5685034,27,GCN
115950,-2.4201775,0.81850314,16,GCN
167937,-1.0754273,-0.0069532394,26,GCN
150305,-2.8998642,-1.0613482,30,GCN
166568,2.1702833,0.9779177,34,GCN
1152,-3.1054862,-1.3093013,24,GCN
9796,-2.0428135,0.65441585,31,GCN
45865,-1.6783891,-0.055472612,24,GCN
19323,0.19475412,0.9887829,16,GCN
146372,2.0331573,-3.2884495,36,GCN
134448,-2.4479442,1.1302824,16,GCN
166149,1.6530776,1.7747202,17,GCN
149638,0.25065565,-1.9284405,14,GCN
50297,2.9700947,-0.34151077,24,GCN
7503,2.3968253,-1.6493154,23,GCN
62318,-3.4075015,-2.741219,24,GCN
144990,-2.8954227,-2.5627646,5,GCN
84058,1.7003565,-0.94054365,6,GCN
48978,5.0867634,-3.9507415,39,GCN
87289,-1.8228397,3.382557,16,GCN
113424,-1.0160124,0.9073448,30,GCN
32944,1.8605494,0.5432739,6,GCN
6389,0.11869812,0.9167099,27,GCN
105747,2.0496616,-0.11499977,11,GCN
153418,3.5662236,-4.279046,4,GCN
76829,-3.4805908,-0.5697541,16,GCN
158771,6.363901,-4.7455688,34,GCN
59569,-1.933373,-1.8454396,24,GCN
85851,-1.775584,1.8362689,24,GCN
32993,0.9597359,-0.7121949,24,GCN
5950,-0.33464432,-0.7498684,24,GCN
58388,0.2419219,4.7355456,16,GCN
68965,-0.4166615,3.1813283,24,GCN
22017,-1.91062,2.8446174,16,GCN
68872,-0.5839894,5.234752,16,GCN
58169,2.5064492,-0.77710104,1,GCN
101746,-3.3195755,-1.797228,16,GCN
141522,1.6642699,-2.7527783,28,GCN
139945,1.660202,-2.7735715,27,GCN
158649,-4.473151,-1.6644353,16,GCN
104390,2.7423468,-4.4388447,28,GCN
93774,-3.1253865,0.92999506,16,GCN
13027,5.315219,-1.6543047,34,GCN
39691,2.9989228,-4.466144,34,GCN
155976,-2.4933338,-0.29848957,30,GCN
66950,0.4149418,1.2090445,16,GCN
130258,-1.132828,3.744008,25,GCN
36534,-0.27534175,-3.8269043,8,GCN
162235,-3.2533092,-1.3587935,24,GCN
32468,1.0271263,2.257907,16,GCN
151969,-2.6644363,0.21926093,30,GCN
82048,5.3506784,0.24930167,24,GCN
15765,-1.5032415,1.9740667,16,GCN
162707,-1.7641804,2.814457,30,GCN
55637,-1.7434106,1.3456621,30,GCN
79317,-3.439948,1.9771924,16,GCN
30354,-3.4237072,0.61608505,16,GCN
92449,-2.0277274,-0.5038419,30,GCN
23204,0.59941196,-3.6627262,28,GCN
72044,-2.0482001,4.0545754,16,GCN
35015,2.585271,-3.4601712,4,GCN
149480,5.2510366,0.7633662,8,GCN
84089,-0.5809486,-1.4179844,8,GCN
154224,2.2195635,6.43193,16,GCN
74259,0.07094669,-2.6095798,4,GCN
93728,1.9251266,-1.2198497,23,GCN
6377,-0.04854369,-0.028626204,24,GCN
22350,-3.9277658,-1.1854403,24,GCN
99193,2.7126164,2.1318474,24,GCN
126892,-2.939517,-1.3219907,16,GCN
60857,-2.7451255,-1.5781974,30,GCN
18477,-4.1375184,-0.8678858,16,GCN
107111,4.0182934,-3.0252864,4,GCN
100473,-4.0324526,-2.5018713,16,GCN
26414,-2.6811304,-0.21728683,16,GCN
93419,-1.0603845,0.29608154,24,GCN
110949,1.697453,-0.6047156,26,GCN
69804,1.7459092,3.9534984,24,GCN
74997,-3.0970976,-1.8892306,4,GCN
81583,-2.073364,4.232468,16,GCN
84012,1.8293567,1.9521375,16,GCN
150756,0.96975803,4.2774663,27,GCN
